playerid,birthDate
sa3020944,2001-07-31
sa3020945,2001-02-03
sa3020947,1998-10-11
sa3020948,1999-07-19
sa3020950,1999-01-08
sa3020953,2000-11-02
sa3020954,2000-04-04
sa3020955,2001-01-26
sa3020956,1995-10-02
sa3020957,2002-07-17
sa3020958,1999-03-22
sa3020959,2004-01-23
sa3020960,1999-05-25
sa3020961,2004-01-05
sa3020963,2004-03-02
sa3020965,2004-09-06
sa3020967,2004-07-22
sa3020968,2003-04-24
sa3020970,2004-03-08
sa3020971,2004-10-11
sa3020972,2004-09-20
sa3020973,1999-10-29
sa3020974,2002-02-22
sa3020976,2004-12-18
sa3020977,2004-09-13
sa3020978,2003-08-01
sa3020980,2003-09-12
sa3020981,2002-08-04
sa3020982,2004-04-04
sa3020983,2005-10-13
sa3020985,2004-01-13
sa3020986,2002-11-08
sa3020987,2005-01-08
sa3020988,2004-10-12
sa3020989,2003-09-05
sa3020990,2005-11-20
sa3020991,2006-06-21
sa3020992,2005-10-12
sa3020993,2006-05-01
sa3020994,2003-03-28
sa3020995,2004-07-18
sa3020998,2003-09-19
sa3020999,2003-03-26
sa3021001,2004-12-11
sa3021002,2005-05-17
sa3021004,2004-05-06
sa3021005,2004-09-04
sa3021006,2004-09-30
sa3021007,2005-01-05
sa3021008,2005-10-21
sa3021009,2005-12-29
sa3021010,2006-05-02
sa3021011,2006-06-03
sa3021013,2005-02-20
sa3021016,2006-02-07
sa3021017,2005-12-01
sa3021018,2006-01-11
sa3021019,2003-02-01
sa3021020,2004-12-14
sa3021021,2005-11-09
sa3021022,2005-11-23
sa3021023,2006-05-02
sa3021025,2003-08-01
sa3021026,2001-10-29
sa3021027,2006-07-06
sa3021028,2005-04-01
sa3021030,2005-03-07
sa3021032,2004-10-22
sa3021033,2003-02-12
sa3021034,2004-09-23
sa3021035,2004-07-19
sa3021037,2004-10-19
sa3021038,2004-10-21
sa3021040,2004-09-23
sa3021041,2006-05-24
sa3021042,2004-04-21
sa3021043,2005-03-23
sa3021044,2004-08-04
sa3021048,1999-07-19
sa3021049,2004-02-05
sa3021051,2004-09-05
sa3021054,2004-09-19
sa3021055,2004-12-22
sa3021056,2003-03-04
sa3021057,2005-02-01
sa3021058,2004-10-27
sa3021059,1999-01-12
sa3021060,2004-09-02
sa3021061,2006-02-23
sa3021062,2005-10-15
sa3021063,2006-02-09
sa3021064,2004-04-12
sa3021065,2004-11-08
sa3021066,2006-01-07
sa3021067,2005-11-08
sa3021069,2006-03-14
sa3021070,2005-12-06
sa3021071,2006-02-17
sa3021072,2006-06-25
sa3021073,2005-12-10
sa3021074,2005-09-05
sa3021075,2005-08-27
sa3021076,2006-04-29
sa3021077,2006-01-10
sa3021078,2005-11-22
sa3021079,2005-09-13
sa3021080,2005-10-29
sa3021081,2006-04-17
sa3021082,2005-10-09
sa3021083,2005-12-05
sa3021084,2005-12-19
sa3021085,2005-09-08
sa3021086,2005-09-11
sa3021087,2006-05-17
sa3021089,2005-12-08
sa3021090,2006-03-01
sa3021091,2005-11-03
sa3021092,2006-07-28
sa3021093,2005-11-09
sa3021094,2005-09-09
sa3021096,2006-02-16
sa3021097,2006-01-10
sa3021098,2005-09-09
sa3021099,2005-11-26
sa3021100,2006-03-14
sa3021101,2006-07-04
sa3021102,2005-09-30
sa3021103,2005-09-24
sa3021104,2006-05-24
sa3021106,2005-04-19
sa3021107,2005-03-28
sa3021109,2005-09-03
sa3021110,2004-06-12
sa3021113,2005-03-26
sa3021114,2004-11-06
sa3021116,2005-07-20
sa3021117,2001-12-09
sa3021118,2005-09-05
sa3021119,2005-09-11
sa3021120,2005-12-30
sa3021121,2006-06-24
sa3021123,2006-02-14
sa3021124,2006-01-12
sa3021126,2005-10-17
sa3021127,2005-01-04
sa3021128,2005-09-20
sa3021130,2006-05-02
sa3021131,2006-04-19
sa3021132,2006-01-02
sa3021133,2006-08-15
sa3021135,2006-02-07
sa3021136,2006-04-06
sa3021137,2005-09-22
sa3021138,2004-12-28
sa3021139,2005-10-06
sa3021140,2005-09-30
sa3021141,2005-09-24
sa3021142,2005-10-26
sa3021143,2005-10-26
sa3021144,2005-12-13
sa3021145,2005-11-01
sa3021146,2005-12-08
sa3021147,2005-12-19
sa3021148,2006-01-08
sa3021149,2006-01-30
sa3021150,2005-12-15
sa3021151,2006-07-22
sa3021152,2006-03-27
sa3021153,2006-07-20
sa3021154,2006-07-24
sa3021156,2006-02-17
sa3021157,2003-05-07
sa3021159,2004-08-24
sa3021160,2005-05-15
sa3021161,2005-03-09
sa3021162,2005-09-02
sa3021163,2005-09-01
sa3021164,2005-09-07
sa3021165,2005-09-12
sa3021166,2005-09-08
sa3021167,2005-09-25
sa3021169,2005-09-29
sa3021170,2005-10-03
sa3021171,2005-10-07
sa3021172,2005-10-20
sa3021173,2005-11-11
sa3021175,2005-11-21
sa3021176,2005-11-24
sa3021177,2005-11-27
sa3021178,2005-12-12
sa3021179,2005-12-06
sa3021180,2006-02-27
sa3021181,2005-12-13
sa3021182,2005-12-20
sa3021183,2006-01-24
sa3021184,2006-01-27
sa3021185,2006-02-13
sa3021187,2006-02-17
sa3021188,2006-03-17
sa3021189,2006-03-31
sa3021190,2006-04-03
sa3021191,2006-04-09
sa3021192,2006-05-14
sa3021193,2006-06-05
sa3021194,2006-05-19
sa3021195,2006-06-09
sa3021196,2006-06-28
sa3021197,2006-08-16
sa3021198,2006-08-25
sa3021200,2004-02-15
sa3021201,2004-12-02
sa3021202,2005-02-27
sa3021203,2005-02-09
sa3021204,2005-09-01
sa3021205,2006-08-24
sa3021207,2005-09-09
sa3021208,2005-09-16
sa3021209,2005-09-17
sa3021210,2005-09-27
sa3021211,2005-09-18
sa3021213,2005-09-26
sa3021214,2005-10-02
sa3021215,2005-10-07
sa3021216,2005-10-10
sa3021217,2005-11-03
sa3021219,2005-11-09
sa3021220,2005-11-10
sa3021221,2005-11-23
sa3021222,2005-11-17
sa3021223,2005-11-23
sa3021224,2005-12-10
sa3021225,2005-11-28
sa3021226,2005-12-29
sa3021227,2006-01-16
sa3021228,2006-01-10
sa3021229,2006-01-19
sa3021230,2006-01-19
sa3021231,2006-02-09
sa3021232,2006-02-06
sa3021233,2006-01-17
sa3021234,2006-02-16
sa3021235,2006-02-08
sa3021237,2006-04-04
sa3021238,2006-02-16
sa3021239,2006-04-10
sa3021240,2006-04-24
sa3021241,2006-05-01
sa3021242,2006-04-05
sa3021243,2006-06-15
sa3021246,2006-05-31
sa3021247,2006-05-07
sa3021248,2006-06-23
sa3021249,2006-07-31
sa3021251,2006-08-06
sa3021252,2006-08-04
sa3021253,2006-08-29
sa3021254,2006-07-02
sa3021255,2006-08-29
sa3021256,2004-09-24
sa3021257,2004-02-05
sa3021258,2005-02-13
sa3021259,2005-02-24
sa3021261,2005-11-05
sa3021262,2005-10-06
sa3021263,2005-11-12
sa3021265,2006-02-05
sa3021266,2006-01-06
sa3021267,2006-08-24
sa3021268,2005-11-15
sa3021269,2004-12-23
sa3021271,2005-05-17
sa3021272,2005-08-16
sa3021273,2005-09-06
sa3021274,2005-09-17
sa3021276,2005-09-18
sa3021277,2005-11-01
sa3021278,2005-11-08
sa3021279,2005-10-30
sa3021280,2006-02-17
sa3021281,2006-03-07
sa3021282,2006-03-07
sa3021283,2006-04-08
sa3021284,2006-05-14
sa3021285,2006-06-14
sa3021286,2006-08-25
sa3021287,2006-05-17
sa3021288,2004-11-15
sa3021289,2005-09-04
sa3021290,2003-03-02
sa3021291,2005-06-18
sa3021292,2005-09-16
sa3021293,2005-10-23
sa3021294,2005-09-01
sa3021295,2005-09-11
sa3021296,2005-11-22
sa3021297,2005-12-18
sa3021298,2005-09-14
sa3021299,2005-12-20
sa3021300,2005-12-21
sa3021301,2005-12-20
sa3021302,2005-11-10
sa3021303,2006-05-19
sa3021304,2006-03-23
sa3021305,2006-03-19
sa3021306,2006-01-31
sa3021307,2006-03-14
sa3021308,2005-01-18
sa3021309,2006-01-22
sa3021310,2006-02-19
sa3021311,2005-11-08
sa3021313,2005-12-15
sa3021315,2006-03-16
sa3021317,2005-02-18
sa3021318,2005-09-29
sa3021319,2003-09-14
sa3021320,2005-05-03
sa3021321,2004-08-29
sa3021322,2005-02-20
sa3021323,2006-04-29
sa3021324,2005-02-09
sa3021325,2004-11-04
sa3021326,2005-12-12
sa3021327,2005-10-24
sa3021329,2005-03-22
sa3021330,2006-05-25
sa3021464,1997-09-25
sa3021465,1998-12-29
sa3021466,2001-01-04
sa3021467,2000-11-10
sa3021468,1999-03-22
sa3021469,2002-06-27
sa3021471,2001-12-27
sa3021472,2003-11-20
sa3021473,2004-08-19
sa3021475,2005-01-01
sa3021476,2003-09-02
sa3021477,2002-05-25
sa3021478,2003-05-16
sa3021479,2004-07-16
sa3021480,2004-06-24
sa3021481,2003-12-19
sa3021482,2004-10-10
sa3021483,2004-12-16
sa3021484,2005-05-02
sa3021485,2006-03-14
sa3021486,2004-10-13
sa3021488,2001-10-15
sa3021489,2004-02-07
sa3021491,2004-09-21
sa3021492,2002-07-12
sa3021494,2001-11-17
sa3021495,2003-08-26
sa3021496,2005-02-28
sa3021497,2003-07-24
sa3021498,2005-01-19
sa3021499,2005-09-08
sa3021500,2006-02-04
sa3021501,2005-03-03
sa3021502,2006-01-09
sa3021503,2005-10-18
sa3021504,2005-09-22
sa3021505,2005-09-30
sa3021507,1999-06-29
sa3021508,2004-02-22
sa3021509,2004-04-06
sa3021510,2004-12-01
sa3021511,2004-12-08
sa3021512,2005-06-23
sa3021513,2005-05-31
sa3021515,2006-03-03
sa3021516,2006-05-03
sa3021518,2003-04-08
sa3021519,2005-03-16
sa3021520,2005-08-13
sa3021521,2005-10-14
sa3021523,2005-11-03
sa3021524,2006-01-11
sa3021525,2006-05-01
sa3021526,2006-07-23
sa3021527,2004-05-29
sa3021529,2005-03-03
sa3021530,2005-05-29
sa3021531,2006-01-23
sa3021533,2006-02-23
sa3021535,2006-01-10
sa3021536,2004-09-08
sa3021537,2004-09-08
sa3021538,2005-10-14
sa3021541,2004-08-10
sa3021543,2004-03-21
sa3021544,2002-02-17
sa3021549,2002-07-02
sa3021551,2003-10-15
sa3021553,2002-09-22
sa3021557,2003-12-20
sa3021558,2004-04-17
sa3021562,2001-03-24
sa3021564,2005-11-11
sa3021566,2006-02-16
sa3021567,2005-06-10
sa3021568,2005-04-14
sa3021570,2006-05-18
sa3021571,2005-03-03
sa3021572,2003-10-14
sa3021573,2003-08-04
sa3021575,2005-03-23
sa3021577,2005-02-10
sa3021579,1998-02-18
sa3021582,2004-07-24
sa3021584,2003-06-04
sa3021585,2004-04-24
sa3021586,2005-04-22
sa3021588,2005-03-09
sa3021589,2005-09-22
sa3021590,2004-09-13
sa3021593,2005-09-12
sa3021595,2005-12-12
sa3021596,2005-11-22
sa3021598,2005-09-01
sa3021599,2005-09-08
sa3021600,2005-12-26
sa3021601,2005-12-17
sa3021602,2006-02-01
sa3021603,2006-06-05
sa3021604,2006-06-16
sa3021606,2006-07-03
sa3021607,2006-07-14
sa3021611,2005-10-23
sa3021613,2005-11-16
sa3021614,2005-12-08
sa3021615,2006-02-08
sa3021616,2006-03-03
sa3021618,2006-04-01
sa3021619,2006-05-15
sa3021623,2005-05-18
sa3021624,2005-09-01
sa3021625,2005-09-02
sa3021626,2005-09-19
sa3021627,2005-09-29
sa3021628,2005-09-14
sa3021630,2005-10-26
sa3021632,2005-10-12
sa3021633,2006-03-07
sa3021634,2006-04-08
sa3021636,2005-09-15
sa3021637,2005-06-15
sa3021638,2005-12-26
sa3021639,2006-01-02
sa3021640,2006-01-24
sa3021642,2006-04-07
sa3021643,2005-09-23
sa3021644,2006-06-11
sa3021645,2005-10-23
sa3021646,2005-12-14
sa3021649,2004-09-15
sa3021650,2004-12-13
sa3021651,2004-01-23
sa3021720,2000-11-14
sa3021721,1997-01-04
sa3021722,1997-06-27
sa3021724,2001-02-08
sa3021726,1998-12-17
sa3021727,2000-04-22
sa3021728,2004-11-30
sa3021729,2004-07-20
sa3021731,2003-11-18
sa3021734,2004-04-19
sa3021735,2004-10-30
sa3021736,2004-04-08
sa3021737,2006-08-20
sa3021738,2006-02-06
sa3021739,2004-01-15
sa3021740,2003-04-27
sa3021742,2005-05-28
sa3021743,2004-06-07
sa3021746,2005-10-07
sa3021748,2005-07-10
sa3021749,2002-11-21
sa3021750,2005-06-11
sa3021751,2002-08-05
sa3021752,2003-01-04
sa3021753,2004-02-18
sa3021754,2002-11-18
sa3021755,2004-03-19
sa3021757,2003-01-27
sa3021760,2005-11-05
sa3021761,2006-02-02
sa3021762,2004-11-25
sa3021763,2005-01-31
sa3021765,2004-05-27
sa3021767,2006-04-17
sa3021768,2003-08-03
sa3021771,2005-10-24
sa3021772,2006-03-24
sa3021773,2006-03-22
sa3021774,2006-05-07
sa3021777,2004-09-22
sa3021778,2004-07-19
sa3021779,2005-10-16
sa3021780,2005-11-11
sa3021781,2005-12-24
sa3021782,2005-12-24
sa3021785,2006-07-03
sa3021786,2006-08-08
sa3021787,2004-08-30
sa3021788,2005-01-08
sa3021789,2004-05-04
sa3021790,2005-09-08
sa3021791,2004-07-26
sa3021792,2005-11-14
sa3021795,2006-05-23
sa3021796,2005-11-18
sa3021797,2004-11-04
sa3021799,2005-01-12
sa3021803,2002-07-28
sa3021804,2005-06-15
sa3021805,2003-05-26
sa3021807,2002-11-12
sa3021808,2006-03-02
sa3021811,2006-03-02
sa3021812,2003-03-03
sa3021813,2005-05-03
sa3021814,2005-02-18
sa3021815,2006-01-16
sa3021816,2003-12-29
sa3021817,2000-04-30
sa3021820,2005-05-20
sa3021822,2004-10-24
sa3021823,2006-03-24
sa3021825,1999-03-09
sa3021827,2002-11-23
sa3021830,2005-10-12
sa3021831,2005-08-14
sa3021832,2003-05-19
sa3021833,2004-10-05
sa3021834,2004-01-12
sa3021835,2006-06-03
sa3021836,2004-11-26
sa3021837,2005-09-15
sa3021838,2005-10-27
sa3021839,2005-10-27
sa3021841,2005-12-22
sa3021842,2006-05-11
sa3021843,2005-11-04
sa3021844,2005-11-11
sa3021845,2005-11-19
sa3021849,2006-03-06
sa3021851,2005-10-01
sa3021852,2005-10-25
sa3021853,2006-03-09
sa3021854,2005-03-03
sa3021855,2005-11-01
sa3021856,2005-11-17
sa3021859,2006-04-28
sa3021860,2004-07-04
sa3021977,1996-08-23
sa3021978,1999-10-19
sa3021979,2001-01-03
sa3021980,2003-07-09
sa3021983,2003-06-14
sa3021984,2005-06-02
sa3021985,2000-03-18
sa3021986,2005-07-03
sa3021987,2004-10-29
sa3021988,2004-08-10
sa3021991,2003-06-21
sa3021992,2006-02-15
sa3021993,2002-08-04
sa3021994,2003-06-25
sa3021995,2006-06-09
sa3021997,2002-12-13
sa3021999,2004-07-03
sa3022001,2003-12-09
sa3022002,2004-09-13
sa3022004,2006-06-09
sa3022005,2006-08-15
sa3022006,2002-08-04
sa3022007,2004-09-20
sa3022009,2005-09-16
sa3022010,2005-10-21
sa3022011,2005-10-25
sa3022012,2005-11-22
sa3022013,2006-02-28
sa3022014,2006-05-24
sa3022015,2006-07-12
sa3022018,2005-11-06
sa3022019,2006-02-08
sa3022020,2006-03-28
sa3022022,2003-05-07
sa3022023,2005-02-07
sa3022024,2004-10-26
sa3022025,2005-07-21
sa3022026,2005-09-07
sa3022027,2006-07-06
sa3022028,2004-12-31
sa3022030,2006-03-20
sa3022031,2006-05-12
sa3022032,2003-10-04
sa3022036,2006-02-14
sa3022038,2006-04-26
sa3022039,2005-11-10
sa3022040,2005-06-12
sa3022041,2004-10-22
sa3022042,2003-11-04
sa3022043,2006-06-22
sa3022046,2005-05-08
sa3022047,2004-12-20
sa3022048,2003-12-23
sa3022049,2002-06-15
sa3022050,2004-06-08
sa3022051,2006-08-22
sa3022053,2005-08-13
sa3022058,2005-10-26
sa3022104,2001-03-06
sa3022106,2003-10-09
sa3022108,2004-02-14
sa3022112,2002-06-20
sa3022113,2003-10-24
sa3022115,2004-05-19
sa3022116,2004-12-12
sa3022118,2005-10-31
sa3022119,2005-10-08
sa3022120,2005-10-31
sa3022121,2006-01-09
sa3022122,2002-04-17
sa3022123,2005-10-24
sa3022124,2005-12-01
sa3022125,2005-12-13
sa3022126,2006-04-05
sa3022127,2006-07-31
sa3022128,2006-08-28
sa3022129,2005-04-25
sa3022130,2005-11-15
sa3022132,2002-04-30
sa3022133,2004-10-20
sa3022135,2005-09-22
sa3022136,2006-06-29
sa3022137,2005-12-09
sa3022138,2005-10-06
sa3022140,2006-08-20
sa3022143,2005-10-13
sa3022144,2006-01-28
sa3022146,2003-06-10
sa3022148,2005-11-07
sa3022149,2006-06-12
sa3022151,2004-04-12
sa3022152,2005-03-14
sa3022153,2005-05-05
sa3022155,2004-10-29
sa3022157,2002-12-07
sa3022158,2002-06-28
sa3022159,1999-01-10
sa3022160,1998-11-21
sa3022162,2006-08-27
sa3022163,2005-10-05
sa3022165,2006-02-03
sa3022168,2003-09-16
sa3022170,2005-12-22
sa3022173,2006-01-23
sa3022175,2004-01-13
sa3022176,1999-07-29
sa3022179,2005-06-28
sa3022180,2004-01-22
sa3022182,2006-07-27
sa3022184,2005-10-25
sa3022190,2004-12-28
sa3022191,2003-03-06
sa3022193,2003-10-02
sa3022194,2004-06-04
sa3022196,2005-01-29
sa3022198,2005-05-15
sa3022203,2004-07-27
sa3022207,2005-01-07
sa3022208,2005-06-10
sa3022209,2006-01-09
sa3022217,2006-08-05
sa3022218,2005-11-02
sa3022219,2006-05-04
sa3022221,2003-04-14
sa3022230,2003-11-18
sa3022231,2004-08-04
sa3022233,2004-11-28
sa3022234,2005-12-20
sa3022235,2005-10-04
sa3022236,2006-03-17
sa3022238,1999-05-27
sa3022239,2006-06-09
sa3022240,2002-04-24
sa3022241,2005-09-27
sa3022242,2004-07-01
sa3022246,2005-12-20
sa3022255,2006-05-09
sa3022256,2003-01-07
sa3022257,2006-05-26
sa3022261,2005-06-27
sa3022262,2003-11-25
sa3022264,1999-01-13
sa3022267,2003-02-22
sa3022269,2006-08-13
sa3022270,2006-02-06
sa3022277,2005-11-15
sa3022278,2004-10-15
sa3022279,2002-09-18
sa3022280,2005-03-05
sa3022281,2006-01-26
sa3022282,2005-11-28
sa3022283,2005-07-13
sa3022284,2006-06-22
sa3022289,1998-10-05
sa3022292,2005-12-14
sa3022296,2004-02-22
sa3022303,2005-05-13
sa3022305,2006-03-17
sa3022306,2005-09-12
sa3022307,2006-06-10
sa3022315,2005-12-02
sa3022316,2001-05-05
sa3022317,2004-12-17
sa3022320,2006-08-15
sa3022322,2000-06-20
sa3022323,1999-12-23
sa3022325,2004-05-23
sa3022327,2002-08-05
sa3022329,2003-04-21
sa3022334,2003-12-03
sa3022335,2005-05-16
sa3022336,2004-08-22
sa3022339,2003-05-15
sa3022343,2004-03-21
sa3022344,2003-10-11
sa3022346,2005-02-28
sa3022347,2006-07-30
sa3022354,2005-11-09
sa3022355,2004-05-30
sa3022359,2006-08-17
sa3022360,2004-10-12
sa3022361,2004-11-08
sa3022369,2005-12-29
sa3022371,2004-04-05
sa3022372,2001-12-18
sa3022373,2006-06-10
sa3022376,2006-06-20
sa3022377,2004-11-27
sa3022378,2006-01-11
sa3022379,2005-10-20
sa3022380,2005-11-16
sa3022381,2004-05-05
sa3022388,2005-11-10
sa3022389,2004-07-05
sa3022391,2002-08-22
sa3022396,2004-01-06
sa3022397,2005-09-27
sa3022399,2005-07-19
sa3022402,2000-07-01
sa3022403,2000-10-09
sa3022404,2006-06-25
sa3022405,2006-05-17
sa3022406,2000-04-21
sa3022408,1999-11-27
sa3022410,2002-09-06
sa3022412,2001-08-03
sa3022414,2005-11-19
sa3022415,2000-06-30
sa3022416,2003-10-11
sa3022418,2004-10-22
sa3022419,2005-09-28
sa3022420,2004-08-23
sa3022421,2004-08-03
sa3022423,1999-11-04
sa3022424,1999-10-14
sa3022425,2000-11-25
sa3022426,2001-12-05
sa3022427,2001-05-30
sa3022428,2001-12-02
sa3022429,2002-03-10
sa3022431,2002-02-19
sa3022433,2000-06-05
sa3022434,2000-11-14
sa3022435,2002-03-06
sa3022436,2002-01-04
sa3022438,2000-06-09
sa3022439,2001-10-18
sa3022440,2000-11-09
sa3022441,2002-03-19
sa3022442,2001-06-21
sa3022443,2001-07-07
sa3022444,1999-12-31
sa3022445,2000-11-26
sa3022446,2005-04-27
sa3022478,2004-09-21
sa3022480,2001-10-13
sa3022481,2000-06-22
sa3022482,2000-12-09
sa3022483,2002-04-05
sa3022484,1999-09-14
sa3022485,2002-05-06
sa3022486,2006-04-07
sa3022487,2000-12-12
sa3022489,2001-09-15
sa3022491,2003-06-18
sa3022493,1999-08-08
sa3022494,2000-07-10
sa3022495,2001-03-25
sa3022496,2001-11-15
sa3022497,2002-01-09
sa3022499,2002-06-17
sa3022500,2002-08-17
sa3022501,2002-05-10
sa3022502,2001-08-22
sa3022503,2002-06-01
sa3022505,2001-05-25
sa3022506,2003-07-07
sa3022507,2005-07-15
sa3022508,2001-09-18
sa3022509,2005-03-21
sa3022511,2001-03-06
sa3022512,2003-06-08
sa3022524,1999-03-01
sa3022525,2001-10-31
sa3022528,2000-08-08
sa3022529,2000-04-13
sa3022530,2001-08-28
sa3022531,2001-08-24
sa3022532,2002-10-16
sa3022533,2002-02-27
sa3022534,2000-11-22
sa3022535,2000-08-15
sa3022536,1999-01-16
sa3022537,2002-03-20
sa3022539,2002-06-24
sa3022542,2001-03-07
sa3022556,2000-02-17
sa3022557,2001-07-24
sa3022558,2000-02-10
sa3022560,2002-02-07
sa3022562,2002-08-20
sa3022564,2002-03-13
sa3022565,2002-05-13
sa3022566,2000-09-29
sa3022567,2002-02-28
sa3022568,2001-09-19
sa3022569,2000-12-27
sa3022570,2001-09-06
sa3022571,1999-11-02
sa3022572,2005-07-31
sa3022573,2000-07-21
sa3022574,2001-10-17
sa3022575,2002-06-03
sa3022587,2002-04-01
sa3022589,2000-12-03
sa3022590,2000-10-10
sa3022591,2000-08-17
sa3022592,2000-09-03
sa3022593,2001-06-13
sa3022594,2001-10-02
sa3022597,2000-12-28
sa3022598,2001-10-30
sa3022599,2001-12-25
sa3022600,2002-02-25
sa3022601,2000-02-04
sa3022602,2000-07-12
sa3022604,2003-06-16
sa3022605,2005-04-15
sa3022606,2001-03-12
sa3022607,2002-07-18
sa3022608,2001-06-24
sa3022609,2004-06-09
sa3022610,2002-01-24
sa3022611,2004-07-23
sa3022612,2004-11-15
sa3022613,2004-12-16
sa3022616,2002-03-27
sa3022618,2000-10-08
sa3022649,1999-12-03
sa3022650,2003-05-06
sa3022651,2000-08-20
sa3022653,2001-10-19
sa3022655,2000-06-18
sa3022656,2003-01-15
sa3022658,2002-05-05
sa3022659,2002-02-06
sa3022660,2004-10-29
sa3022661,2002-08-23
sa3022662,2004-10-03
sa3022664,2001-10-08
sa3022666,1999-10-06
sa3022667,2000-05-19
sa3022668,2001-05-03
sa3022669,2000-09-18
sa3022671,2000-12-27
sa3022673,2001-10-08
sa3022674,2001-12-06
sa3022675,2001-08-07
sa3022676,2001-09-14
sa3022677,2001-09-04
sa3022678,2000-06-16
sa3022679,2002-04-26
sa3022680,1999-12-03
sa3022681,2003-05-16
sa3022684,1999-12-19
sa3022685,2001-09-06
sa3022687,2001-06-12
sa3022688,2002-03-01
sa3022689,2000-06-30
sa3022691,2005-11-02
sa3022692,2005-09-05
sa3022693,2005-02-13
sa3022694,2001-09-25
sa3022695,1999-07-25
sa3022697,2001-11-16
sa3022698,2004-03-04
sa3022699,2001-08-02
sa3022700,2004-07-31
sa3022701,2002-09-27
sa3022702,2001-11-25
sa3022703,2005-01-19
sa3022704,2001-02-06
sa3022706,2002-07-05
sa3022728,2002-01-14
sa3022730,1999-12-03
sa3022731,2000-08-09
sa3022732,2002-05-19
sa3022733,2002-05-01
sa3022734,1999-11-15
sa3022735,1998-10-27
sa3022736,2001-07-17
sa3022737,2000-05-17
sa3022738,2002-02-01
sa3022739,2001-10-24
sa3022740,2002-11-09
sa3022742,2000-08-31
sa3022743,2004-05-24
sa3022744,2000-09-08
sa3022748,1999-01-16
sa3022749,2001-04-21
sa3022750,2002-06-11
sa3022751,2002-07-02
sa3022752,2002-02-23
sa3022753,2004-10-11
sa3022754,2002-01-14
sa3022755,2000-08-02
sa3022756,2004-08-03
sa3022758,2000-04-03
sa3022759,2000-06-20
sa3022760,2004-09-10
sa3022761,1999-12-03
sa3022793,2002-11-27
sa3022794,1999-12-04
sa3022795,2002-04-19
sa3022796,2002-03-21
sa3022797,2001-09-12
sa3022798,2000-06-23
sa3022799,2002-06-01
sa3022800,2002-04-30
sa3022801,2005-06-06
sa3022803,2004-02-15
sa3022806,2000-06-28
sa3022807,2000-12-26
sa3022808,2001-10-23
sa3022809,2002-01-18
sa3022810,2000-09-11
sa3022811,2000-07-05
sa3022812,2004-05-25
sa3022813,1999-12-21
sa3022814,2002-01-26
sa3022815,2002-04-30
sa3022816,2001-06-28
sa3022817,2006-01-11
sa3022818,2002-04-22
sa3022819,2004-06-17
sa3022820,2005-09-01
sa3022821,2005-04-15
sa3022822,2001-11-21
sa3022824,2001-09-17
sa3022825,2002-03-29
sa3022826,2006-01-11
sa3022827,2005-02-14
sa3022828,2001-03-28
sa3022829,2001-12-05
sa3022830,2002-11-30
sa3022856,2002-05-21
sa3022857,2001-10-20
sa3022858,2002-10-15
sa3022859,2001-02-11
sa3022860,1998-05-27
sa3022861,1999-09-08
sa3022862,2000-11-06
sa3022864,2002-01-20
sa3022865,2002-07-03
sa3022866,2005-11-17
sa3022868,2004-06-21
sa3022871,2002-03-04
sa3022872,2001-08-17
sa3022873,2002-01-17
sa3022874,2001-08-14
sa3022875,2001-02-08
sa3022876,2001-11-22
sa3022877,2003-11-30
sa3022879,2003-07-01
sa3022880,2003-09-06
sa3022881,2003-02-28
sa3022883,2001-07-27
sa3022884,2000-09-06
sa3022885,2001-07-22
sa3022888,2001-12-30
sa3022889,2005-02-26
sa3022890,2005-07-18
sa3022892,2005-10-16
sa3022893,2005-05-25
sa3022897,2001-11-15
sa3022898,2002-04-30
sa3022903,2001-12-04
sa3022904,2000-04-05
sa3022905,2003-10-16
sa3022906,2001-07-25
sa3022907,2000-06-12
sa3022908,1999-08-10
sa3022909,2002-04-19
sa3022910,2001-07-17
sa3022911,1998-09-02
sa3022913,2003-03-21
sa3022914,2001-04-18
sa3022916,1999-01-16
sa3022917,2001-12-02
sa3022918,2002-04-07
sa3022919,2002-07-16
sa3022920,2002-01-18
sa3022921,2002-05-22
sa3022922,1999-04-06
sa3022924,2006-02-02
sa3022925,2001-02-20
sa3022926,2004-08-18
sa3022928,2001-01-07
sa3022930,2001-07-11
sa3022933,1999-08-12
sa3022934,1999-11-20
sa3022936,1999-08-03
sa3022937,2000-07-14
sa3022938,2001-01-10
sa3022939,2000-11-02
sa3022940,2000-12-12
sa3022941,2001-09-21
sa3022943,2001-08-10
sa3022944,2000-03-14
sa3022945,2005-01-10
sa3022947,1999-12-18
sa3022948,1999-10-18
sa3022949,2001-10-04
sa3022950,2004-07-23
sa3022952,2002-05-16
sa3022953,2002-01-29
sa3022954,1999-11-09
sa3022955,2000-03-27
sa3022956,2000-06-21
sa3022957,2000-07-17
sa3022958,2001-03-17
sa3022959,2002-07-05
sa3022961,2001-05-10
sa3022962,2004-08-23
sa3022964,2004-09-30
sa3022966,2005-08-11
sa3022969,2005-12-10
sa3022996,2001-08-26
sa3022999,2000-11-24
sa3023000,2000-10-01
sa3023001,2001-07-18
sa3023002,1998-09-26
